"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Samsung Update","Web","602354544","2330252","600024292"
"Yandex Disk","Web","25024","2744","22280"
"Laacib.net","Web","478224","20610","457614"
"ULP","Network Service","2051976","140154","1911822"
"AnyDesk","Remote Desktop","476818","198520","278298"
"Naij","Web","87180","13303","73877"
"News24 Nepal","Web","40451","5048","35403"
"Savefrom","Web","245219","11714","233505"
"MaxCDN","Web","27851","5156","22695"
"Zhihu","Web","50752","2891","47861"
"Booking.com","Web","12099894","1943525","10156369"
"Daily Pakistan","Web","1442638","76661","1365977"
"Automatic Data Processing (ADP)","Web","38013524","1155855","36857669"
"Duodecad IT Services","Web","3119608","47979","3071629"
"Optus","Web","4584378","121874","4462504"
"Gfycat","Web","1618933","22043","1596890"
"T-Mobile","Web","930613","79292","851321"
"Chunghwa Telecom","Web","28107","7026","21081"
"Wall Street Journal","Web","8898781","297229","8601552"
"ChinaNetCenter ","Web","36900","11752","25148"
"Meitu","Web","51345","14685","36660"
"Snow","Internet Instant Messaging","184681","35940","148741"
"Origin","Web","75728","16261","59467"
"Canvas Student","Web","22019","1212","20807"
"Instructure","Web","463123","49384","413739"
"Mail.com","Email","3258167","829359","2428808"
"United Internet","Web","601875","224817","377058"
"Workplace By Facebook","Social Networking","51620","40634","10986"
"shopee.tw","Web","32323344","277110","32046234"
"Electronic Arts","Web","1359530","722573","636957"
"Apache Thrift","Network Service","11132","9752","1380"
"Kakao","Web","11436","2692","8744"
"Digioh","Web","987664","31874","955790"
"Apptimize","Web","237153","82604","154549"
"Mediascope","Web","116527","28211","88316"
"Data Saver","Web","5154489","419617","4734872"
"Domain Name Service Crypt","Network Service","194107","84421","109686"
"Opera turbo","Network Service","16711646","1382669","15328977"
"Youtube Music","Media","5594240","3795634","1798606"
"Appnext","Web","1537892","332473","1205419"
"Splunk Cloud","Storage and Backup","8363","2442","5921"
"Fortnite","Gaming","9081046","2208666","6872380"
"Fox Networks","Web","3218081","65201","3152880"
"Text Me","Internet Instant Messaging","16494730","6517818","9976912"
"AnchorFree","Tunneling and VPN","191814","106922","84892"
"Epic_games","Gaming","3221734405","78349690","3143384715"
"Unreal_engine","Gaming","51058315","10979982","40078333"
"IBM","Web","1937799","227825","1709974"
"Spring Tech VPN","Tunneling and VPN","11294288048","556399739","10737888309"
"Google News","Web","905643","216735","688908"
"PlayerUnknown's BattleGrounds","Gaming","50885031","1599466","49285565"
"Alibaba Cloud","Web","9683827","861424","8822403"
"ExpressVPN","Tunneling and VPN","885581","230399","655182"
"Future_plc","Web","3989555","264470","3725085"
"Inskin","Web","19050","5552","13498"
"Wish","Web","1290125","201191","1088934"
"ProtonMail","Email","31026","5164","25862"
"Bluehost","Web","47803","1607","46196"
"MAkeMyTrip","Web","796758","134612","662146"
"Minecraft","Gaming","16972141","505856","16466285"
"AWS Console","Business Application","162839","115638","47201"
"HBO","Web","142085","67580","74505"
"WorkspaceOne","Web","123107","58353","64754"
"Target","Web","1733443","24904","1708539"
"Fandom","Web","6969836","224646","6745190"
"Tesla","Web","6594948","158104","6436844"
"AnonyTun","Tunneling and VPN","26270","14792","11478"
"Codepen","Web","17276","2729","14547"
"Yandex Taxi","Web","6638","1684","4954"
"OpenSignal","Web","13024074","417817","12606257"
"TripAdvisor","Web","3848174","95986","3752188"
"Mynt","Web","31721","19662","12059"
"Crypto browser","Web","176073","8407","167666"
"DAZN","Real Time Audio/Video","1210040","55930","1154110"
"PubNub","Web","115631","28147","87484"
"Unknown virtual protocol","Unclassified","4070352","458080","3612272"
"Gaana","Real Time Audio/Video","300017","18068","281949"
"Unknown virtual protocol","Unclassified","6325977","372510","5953467"
"Unknown virtual protocol","Unclassified","741373","119193","622180"
"NetEase","Web","550318","389120","161198"
"Unknown virtual protocol","Unclassified","28979","22886","6093"
"Unknown virtual protocol","Unclassified","3682240","2079713","1602527"
"Unknown virtual protocol","Unclassified","9864024","251568","9612456"
"Discovery Inc","Real Time Audio/Video","51006","2101","48905"
"Bumble","Web","25990346","3272510","22717836"
"Talkatone","Internet Instant Messaging","57931045","18115562","39815483"
"Raknet","Gaming","9398","2562","6836"
"Wireguard","Tunneling and VPN","1875010459","370246639","1504763820"
"Firework","Internet Instant Messaging","673949","123813","550136"
"Disney Plus","Real Time Audio/Video","13071493023","64611125","13006881898"
"Apple TV Plus","Real Time Audio/Video","3152550070","23407626","3129142444"
"Toutiao","Web","16044","2933","13111"
"Tuchong","Web","11309288","10430675","878613"
"Airbnb","Web","11181522","715002","10466520"
"Activision-Blizzard","Web","3420451","60200","3360251"
"Zhenai","Web","3265","1773","1492"
"MediaLab","Web","824033","383855","440178"
"Netease Games","Gaming","17608","1551","16057"
"Advanced Hosting","Web","254221","17448","236773"
"Workday","Business Application","25720438","1596162","24124276"
"Service Now","Web","11155199","313284","10841915"
"DoorDash","Web","51088060","3572164","47515896"
"Roblox","Gaming","730561834","55137993","675423841"
"BridTV","Real Time Audio/Video","355004","8912","346092"
"Acronis Backup","File Sharing","2583926","165143","2418783"
"Citrix","Web","36926","12335","24591"
"Digital Turbine","Web","120867739","1269114","119598625"
"Pluto TV","Real Time Audio/Video","5977771415","47329675","5930441740"
"adRise","Real Time Audio/Video","142592","28262","114330"
"Tubi TV","Real Time Audio/Video","2955529","291345","2664184"
"Demandbase","Web","142869","11562","131307"
"Amazon Alexa Assistant","Business Collaboration","7016926","2050179","4966747"
"Yubo","Internet Instant Messaging","58211","34316","23895"
"Minute Media","Web","30390813","418013","29972800"
"UserReport","Web","940572","202015","738557"
" Revolut","Web","47200","9164","38036"
"Coursera","Web","576767","22077","554690"
"The Blaze","Web","1018622","13553","1005069"
"European Union","Web","5707","1248","4459"
"Hotels.com","Web","2059207","725247","1333960"
"NHL.com","Web","3164870","141919","3022951"
"Official Major League Baseball","Web","293980","5896","288084"
"Priceline.com","Web","2962636","227521","2735115"
"Rotten Tomattoes","Web","1684667","60534","1624133"
"SFGate","Web","93468","3626","89842"
"The Telegraph","Web","3258903","314045","2944858"
"The Free Dictionary","Web","19153","8162","10991"
"TMZ","Web","10195591","500625","9694966"
"Geforce Now","Gaming","92545","19678","72867"
"Call of Duty Mobile","Gaming","459292149","18968409","440323740"
"Wired","Web","88139865","987445","87152420"
"Kickstarter","Web","8454885","13707","8441178"
"Indiegogo","Web","114065","2233","111832"
"FedEx","Web","1177538","262583","914955"
"Kayak","Web","673874","15053","658821"
"Rediff","Web","25577","12969","12608"
"Eventbrite","Web","8734725","70289","8664436"
"WarnerMedia","Web","33560809","879959","32680850"
"Bilibili","Web","32263","8801","23462"
"Datadog","Web","1729739","1539039","190700"
"Unknown virtual protocol","Unclassified","69231","42805","26426"
"h323","Real Time Audio/Video","792526","431220","361306"
"ShoreTel","Business Collaboration","7120603","1951904","5168699"
"ZoomCRC","Business Collaboration","1314","648","666"
